# IRIS catalog migration inventory v1
cpp	typst	cc/typst.go	migrated
cpp	xcode-select	cc/xcode_select.go	migrated
cpp	xcodebuild	cc/xcodebuild.go	migrated
cpp	xcodeproj	cc/xcodeproj.go	migrated
cpp	xcrun	cc/xcrun.go	migrated
cpp	zig	cc/zig.go	migrated
git	ghq	git/ghq.go	migrated
git	git	git/git.go	migrated
git	git-cliff	git/git_cliff.go	migrated
git	git-flow	git/git_flow.go	migrated
git	git-profile	git/git_profile.go	migrated
git	git-quick-stats	git/git_quick_stats.go	migrated
git	github	git/github.go	migrated
git	svn	git/svn.go	migrated
package-managers	apt	pkginstaller/pkgmgr.go	migrated
package-managers	apt-get	pkginstaller/pkgmgr.go	migrated
package-managers	brew	pkginstaller/pkgmgr.go	migrated
package-managers	dnf	pkginstaller/pkgmgr.go	migrated
package-managers	dpkg	pkginstaller/dpkg.go	migrated
package-managers	flatpak	pkginstaller/pkgmgr.go	migrated
package-managers	pacman	pkginstaller/pkgmgr.go	migrated
package-managers	paru	pkginstaller/pkgmgr.go	migrated
package-managers	pkgutil	pkginstaller/pkgutil.go	migrated
package-managers	snap	pkginstaller/pkgmgr.go	migrated
package-managers	yay	pkginstaller/pkgmgr.go	migrated
package-managers	yum	pkginstaller/pkgmgr.go	migrated
filesystem	broot	fs/broot.go	migrated
filesystem	cd	fs/cd.go	migrated
filesystem	chmod	fs/chmod.go	migrated
filesystem	chown	fs/chown.go	migrated
filesystem	cp	fs/cp.go	migrated
filesystem	df	fs/df.go	migrated
filesystem	dust	fs/dust.go	migrated
filesystem	exa	fs/exa.go	migrated
filesystem	eza	fs/eza.go	migrated
filesystem	find	fs/find.go	merged
filesystem	fold	fs/fold.go	migrated
filesystem	ln	fs/ln.go	migrated
filesystem	ls	fs/ls.go	migrated
filesystem	lsd	fs/lsd.go	migrated
filesystem	mkdir	fs/mkdir.go	migrated
filesystem	mv	fs/mv.go	migrated
filesystem	paper	fs/paper.go	migrated
filesystem	rclone	fs/rclone.go	migrated
filesystem	readlink	fs/readlink.go	migrated
filesystem	rm	fs/rm.go	migrated
filesystem	rmdir	fs/rmdir.go	migrated
filesystem	stow	fs/stow.go	migrated
filesystem	tar	fs/tar.go	migrated
filesystem	touch	fs/touch.go	migrated
filesystem	trash	fs/trash.go	migrated
filesystem	tree	fs/tree.go	migrated
filesystem	unzip	fs/unzip.go	migrated
filesystem	z	fs/zoxide.go	migrated
filesystem	zi	fs/zoxide.go	migrated
filesystem	zip	fs/zip.go	migrated
editors	bat	view/bat.go	migrated
editors	cat	view/cat.go	migrated
editors	code	view/code.go	migrated
editors	cot	view/cot.go	migrated
editors	du	view/du.go	migrated
editors	emacs	view/emacs.go	migrated
editors	file	view/file.go	migrated
editors	glow	view/glow.go	migrated
editors	head	view/head.go	migrated
editors	idea	view/idea.go	migrated
editors	less	view/less.go	migrated
editors	lvim	view/lvim.go	migrated
editors	micro	view/micro.go	migrated
editors	more	view/more.go	migrated
editors	nano	view/nano.go	migrated
editors	nvim	view/nvim.go	migrated
editors	rich	view/rich.go	migrated
editors	stat	view/stat.go	migrated
editors	subl	view/subl.go	migrated
editors	tail	view/tail.go	migrated
editors	vi	view/vi.go	migrated
editors	vim	view/vim.go	migrated
editors	vimr	view/vimr.go	migrated
editors	wc	view/wc.go	migrated
editors	xed	view/xed.go	migrated
editors	xxd	view/xxd.go	migrated
editors	zed	view/zed.go	migrated
text	awk	text/textproc.go	migrated
text	cut	text/textproc.go	migrated
text	diff	text/diff.go	migrated
text	dos2unix	text/dos2unix.go	migrated
text	egrep	text/grep.go	migrated
text	fd	text/rg.go	migrated
text	find	text/find.go	migrated
text	gawk	text/textproc.go	migrated
text	grep	text/grep.go	migrated
text	iconv	text/iconv.go	migrated
text	jq	text/jq.go	migrated
text	pandoc	text/pandoc.go	migrated
text	rg	text/rg.go	migrated
text	sed	text/textproc.go	migrated
text	seq	text/seq.go	migrated
text	sha1sum	text/sha1sum.go	migrated
text	shasum	text/shasum.go	migrated
text	shred	text/shred.go	migrated
text	sort	text/textproc.go	migrated
text	split	text/split.go	migrated
text	tee	text/textproc.go	migrated
text	tr	text/textproc.go	migrated
text	truncate	text/truncate.go	migrated
text	typos	text/typos.go	migrated
text	uniq	text/textproc.go	migrated
text	unix2dos	text/unix2dos.go	migrated
text	vale	text/vale.go	migrated
text	xargs	text/textproc.go	migrated
task-runners	ant	runner/ant.go	migrated
task-runners	composer	runner/composer.go	migrated
task-runners	dbt	runner/dbt.go	migrated
task-runners	drush	runner/drush.go	migrated
task-runners	elixir	runner/elixir.go	migrated
task-runners	gem	runner/gem.go	migrated
